Id,SalePrice
4291,94476.7355746776
4292,192267.775315105
4293,155230.3602164
4294,214119.407472844
4295,227268.77113934
4296,144336.211948712
4297,157910.730420856
4298,177141.177209886
4299,250608.341243146
4300,142716.686088022
4301,224733.7364871
4302,279519.182261423
4303,176834.180580782
4304,168332.139072779
4305,162655.49240861
4306,172150.523106219
4307,273994.522199113
4308,172150.523106219
4309,126876.612061659
4310,165814.195335796
4311,172150.523106219
4312,104962.063090788
4313,172150.523106219
4314,172150.523106219
4315,147568.608308671
4316,187755.013038971
4317,172150.523106219
4318,143455.884247436
4319,126172.872372261
4320,219476.549876173
4321,101472.668539236
4322,190179.498775631
4323,190218.990313702
4324,227135.288684156
4325,158513.414963583
4326,183382.987054277
4327,97081.9078804979
4328,112288.924060451
4329,224231.025605576
4330,167890.84013966
4331,156825.790444189
4332,165611.487495089
4333,196859.148007515
4334,149870.480940973
4335,154045.543748195
4336,142574.08381253
4337,139621.50970856
4338,146497.379065584
4339,172150.523106219
4340,137581.343492937
4341,196289.538941966
4342,136739.105764366
4343,163339.41047827
4344,172150.523106219
4345,151285.300134387
4346,172150.523106219
4347,118442.206346546
4348,144621.924056726
4349,165488.905589219
4350,124045.785515994
4351,183614.012665141
4352,144947.379123727
4353,232824.712949112
4354,100672.982246203
4355,156152.443738028
4356,143608.575940713
4357,139024.121659912
4358,172150.523106219
4359,186085.191855395
4360,209401.835602106
4361,172150.523106219
4362,141000.1642262
4363,172150.523106219
4364,172150.523106219
4365,118352.602039656
4366,231346.946800631
4367,150627.953390071
4368,153824.924783394
4369,141199.64760052
4370,190253.776875602
4371,172150.523106219
4372,168450.105134955
4373,172150.523106219
4374,136420.4679881
4375,194463.670128449
4376,166615.455382268
4377,158931.765008
4378,175309.70028038
4379,188164.870616097
4380,198474.516776181
4381,130950.076722505
4382,162641.258250793
4383,136476.065769617
4384,153659.907915934
4385,132876.4166831
4386,227136.754915648
4387,172150.523106219
4388,161539.377738243
4389,179567.040647849
4390,172150.523106219
4391,170343.893512995
4392,172150.523106219
4393,172150.523106219
4394,211362.382862686
4395,172150.523106219
4396,172150.523106219
4397,185053.257556636
4398,113978.099734718
4399,130899.545894137
4400,161900.228712467
4401,182359.13036801
4402,189609.956688805
4403,231473.172367608
4404,227062.011423908
4405,168834.009992879
4406,172150.523106219
4407,172150.523106219
4408,214175.050410185
4409,172150.523106219
4410,179121.449129631
4411,172150.523106219
4412,128818.655706223
4413,134956.56922504
4414,113865.430530727
4415,154092.240274176
4416,224738.402173473
4417,221519.890037213
4418,184416.872490686
4419,197197.429595869
4420,196715.024141285
4421,267235.030666897
4422,177226.116878116
4423,125100.155971647
4424,165466.343519283
4425,99777.2127877392
4426,165814.361810534
4427,186359.956818907
4428,127292.673573299
4429,178203.876063507
4430,116491.126512178
4431,166824.662680784
4432,152407.011441221
4433,214641.275191589
4434,136899.143751571
4435,134339.864054655
4436,134206.669213327
4437,177383.04087971
4438,144068.389144688
4439,207324.301190542
4440,164674.512567249
4441,240314.245302826
4442,172150.523106219
4443,172150.523106219
4444,207932.682002261
4445,169479.819014476
4446,180957.870955578
4447,111325.124083794
4448,119087.257862898
4449,176875.637211923
4450,132955.630287624
4451,151448.492139392
4452,144210.871225438
4453,151816.939185146
4454,168616.322911442
4455,96968.9009421668
4456,167508.064770148
4457,130306.195336691
4458,196891.761064284
4459,162289.216171978
4460,172150.523106219
4461,117549.852268362
4462,233824.652784824
4463,189672.432902542
4464,200565.281266789
4465,119546.128014054
4466,200747.634857389
4467,151867.660516097
4468,276627.363583991
4469,159645.445035391
4470,172150.523106219
4471,176137.903182852
4472,247934.276570055
4473,207579.689616747
4474,195185.860383616
4475,172774.742349155
4476,157558.062899121
4477,231636.755407075
4478,133609.275385886
4479,241072.212688353
4480,168566.209601422
4481,147262.041390555
4482,134530.396252317
4483,197705.972408489
4484,199300.817411245
4485,172150.523106219
4486,117349.200271722
4487,154120.365740802
4488,135453.893105718
4489,165727.202923209
4490,162708.958465196
4491,174408.3491951
4492,191585.454187139
4493,196867.933310577
4494,144040.42361284
4495,124761.709908547
4496,165886.933174229
4497,127508.670821749
4498,140660.304509772
4499,148177.499582526
4500,143345.900725865
4501,172150.523106219
4502,172150.523106219
4503,172150.523106219
4504,136400.567974257
4505,213330.007004531
4506,172150.523106219
4507,138065.575289245
4508,170160.729011841
4509,252587.625892359
4510,200026.479212714
4511,162110.494101921
4512,204495.867034299
4513,170464.964246212
4514,172150.523106219
4515,176842.285366924
4516,129419.354645168
4517,165597.830220484
4518,172150.523106219
4519,271105.790032774
4520,141328.356956305
4521,161140.317434283
4522,122721.359918669
4523,158509.679313389
4524,150769.763433479
4525,172150.523106219
4526,155113.310902661
4527,217314.241538635
4528,177414.554732066
4529,221553.212035998
4530,91264.9804418029
4531,172150.523106219
4532,179176.30427865
4533,182374.128338076
4534,198922.903458104
4535,147131.454513623
4536,144497.489883822
4537,173764.063151746
4538,154029.316028625
4539,147521.549286187
4540,180040.526090987
4541,144194.688447363
4542,177648.060376078
4543,190614.572597034
4544,170763.710522512
4545,147808.352225978
4546,172150.523106219
4547,199934.580317854
4548,186376.795093545
4549,215955.700297257
4550,205617.9982176
4551,142811.297662396
4552,146272.915334589
4553,168574.754868043
4554,216302.285455003
4555,159059.140863872
4556,157954.417052614
4557,111878.145248601
4558,206900.651104776
4559,172150.523106219
4560,159456.731334836
4561,172143.663952427
4562,142139.300282685
4563,144055.135042148
4564,112501.918802487
4565,172150.523106219
4566,172150.523106219
4567,184850.796154888
4568,172150.523106219
4569,195174.426115645
4570,171288.04031829
4571,172150.523106219
4572,128107.818736812
4573,240303.814391358
4574,217403.828007961
4575,172150.523106219
4576,148602.576226676
4577,184570.454608277
4578,163492.065930917
4579,172150.523106219
4580,198185.01784265
4581,194069.694723647
4582,187834.360333589
4583,153197.013273346
4584,134948.627291884
4585,241827.501478116
4586,117227.672184547
4587,172150.523106219
4588,172150.523106219
4589,167262.67861161
4590,172150.523106219
4591,148139.389634776
4592,163243.746701111
4593,119378.325548744
4594,209286.588351002
4595,130307.580019612
4596,153244.260496421
4597,153668.18106707
4598,149631.552546923
4599,179265.775043845
4600,159316.117938933
4601,84300.6168483098
4602,171454.679632167
4603,194807.356157554
4604,102224.472031593
4605,139036.794244857
4606,117276.240092091
4607,205777.065810439
4608,184930.851780766
4609,123828.734665625
4610,169995.743546016
4611,183487.419152791
4612,199805.408204622
4613,191992.551774436
4614,221101.411460861
4615,207723.675856174
4616,159754.977404634
4617,200637.066916938
4618,172150.523106219
4619,203485.04771953
4620,135818.845049003
4621,151110.078873259
4622,205862.982377881
4623,161838.946212584
4624,195829.509309128
4625,147623.354680009
4626,123633.12483493
4627,164693.348608567
4628,132943.717413851
4629,169425.661838583
4630,161252.414922527
4631,196091.106653197
4632,103203.044184115
4633,200484.620315624
4634,200661.727446855
4635,186684.297523806
4636,159268.901347394
4637,166520.057815705
4638,194547.494088719
4639,146196.635457922
4640,153006.230034603
4641,153563.507205007
4642,172150.523106219
4643,157113.166884053
4644,172150.523106219
4645,96331.4163907208
4646,115399.722121795
4647,164633.674236928
4648,225518.074769105
4649,172150.523106219
4650,107054.982179795
4651,215989.648794776
4652,145196.769236411
4653,138777.758373205
4654,136726.16865153
4655,180575.061707771
4656,172322.54964146
4657,172150.523106219
4658,172150.523106219
4659,235245.334044434
4660,157674.072545928
4661,191070.243260838
4662,211309.63802935
4663,142580.354500054
4664,157904.826194358
4665,172150.523106219
4666,207773.861254362
4667,152952.532767908
4668,165951.327768668
4669,172150.523106219
4670,172234.566315076
4671,172150.523106219
4672,172150.523106219
4673,163145.626234446
4674,201425.477710983
4675,70957.7859926382
4676,199432.731202891
4677,130988.306895801
4678,233985.51768992
4679,132541.615454832
4680,172150.523106219
4681,172150.523106219
4682,172150.523106219
4683,129102.478913075
4684,194290.656476544
4685,175397.021504059
4686,157283.248111104
4687,207451.693981205
4688,136972.461436245
4689,225674.493300286
4690,211124.990894546
4691,176891.543859451
4692,172150.523106219
4693,248936.812638126
4694,172150.523106219
4695,164106.829872536
4696,172150.523106219
4697,202014.695175641
4698,172150.523106219
4699,148579.491077618
4700,172150.523106219
4701,203265.865840217
4702,146447.600812864
4703,162576.298526451
4704,153197.044112701
4705,169772.350646748
4706,193667.417512293
4707,109103.942623029
4708,111442.956589704
4709,187989.260218983
4710,163538.978475413
4711,131549.297997388
4712,167844.184720386
4713,142877.212740764
4714,142850.089322165
4715,181327.277137995
4716,174737.795899302
4717,106223.064870689
4718,142276.475568456
4719,123116.361765171
4720,108100.687250969
4721,151144.359272789
4722,172150.523106219
4723,172846.708515536
4724,171468.911500798
4725,134119.318893379
4726,172150.523106219
4727,183811.225223261
4728,119745.846412031
4729,172150.523106219
4730,158309.238843415
4731,150900.406033558
4732,172150.523106219
4733,143960.67036172
4734,278390.347874032
4735,150435.29770102
4736,172150.523106219
4737,172150.523106219
4738,178328.761650834
4739,138037.720577095
4740,173157.682756136
4741,116897.741247868
4742,244809.271057386
4743,148900.32573395
4744,128832.14301964
4745,257887.130654388
4746,171268.891840255
4747,145606.374118202
4748,172150.523106219
4749,197382.208352602
4750,130070.177475914
4751,176754.004628115
4752,176442.86728163
4753,172150.523106219
4754,172150.523106219
4755,193102.769387923
4756,148910.159545565
4757,151932.400520704
4758,173535.10230727
4759,172150.523106219
4760,163506.536812221
4761,154455.944660081
4762,172150.523106219
4763,151600.224964519
4764,172150.523106219
4765,172150.523106219
4766,167971.965716781
4767,203633.890266231
4768,199191.387452253
4769,167663.590679945
4770,201619.876381882
4771,172150.523106219
4772,177508.455208875
4773,180895.9878584
4774,128535.235574189
4775,143333.458634202
4776,158880.718870228
4777,156629.474528375
4778,111940.421510698
4779,207377.663096011
4780,206013.918726203
4781,194193.900668832
4782,162967.04580539
4783,135219.876773508
4784,197935.42965991
4785,257195.08652897
4786,172150.523106219
4787,91872.936424016
4788,172150.523106219
4789,131866.272429749
4790,162968.047682868
4791,172150.523106219
4792,172150.523106219
4793,172150.523106219
4794,228631.409881954
4795,172150.523106219
4796,135929.671315021
4797,198895.082966414
4798,119254.278442175
4799,211262.899664504
4800,126292.246785306
4801,136567.624278738
4802,172150.523106219
4803,127403.539391782
4804,167801.096979451
4805,135780.892292153
4806,178226.322683908
4807,172150.523106219
4808,207503.154534907
4809,143037.353208362
4810,192079.805115854
4811,166195.349601549
4812,159388.904471746
4813,172150.523106219
4814,174869.464362231
4815,212251.693871976
4816,146002.684320767
4817,167693.889121049
4818,153968.922774635
4819,205499.261039867
4820,239421.663725898
4821,172150.523106219
4822,188450.023765571
4823,220167.973263318
4824,116888.498186768
4825,172150.523106219
4826,118984.337019025
4827,187151.323783507
4828,161806.627542172
4829,172150.523106219
4830,172150.523106219
4831,181581.807417203
4832,128209.727153143
4833,146595.281816075
4834,192766.613653254
4835,162646.408640739
4836,121460.454127514
4837,173606.078110364
4838,172150.523106219
4839,152981.269820753
4840,143091.901680778
4841,173414.552297686
4842,250087.140065183
4843,195373.897566371
4844,176292.059687291
4845,131790.692342747
4846,224747.829822327
4847,186956.97148373
4848,188112.109461562
4849,182534.279827349
4850,169524.77885729
4851,183564.031040664
4852,170594.466933229
4853,195825.518533422
4854,172150.523106219
4855,177755.186629748
4856,172150.523106219
4857,158324.23847596
4858,177385.194463213
4859,153644.110663958
4860,228613.609908849
4861,171751.534740117
4862,139473.270392255
4863,166991.307790331
4864,168396.64841487
4865,188089.317875828
4866,127662.936244305
4867,164493.445537237
4868,189279.515666184
4869,172150.523106219
4870,172150.523106219
4871,135687.576537921
4872,180640.408592527
4873,179580.470987815
4874,172150.523106219
4875,172150.523106219
4876,125928.200423423
4877,104952.783646697
4878,172150.523106219
4879,172150.523106219
4880,161328.397749502
4881,108362.543140063
4882,172150.523106219
4883,123564.674713362
4884,156096.83815753
4885,175182.262616329
4886,199169.211612485
4887,197671.984768403
4888,138695.81314807
4889,200394.910249947
4890,199247.389073908
4891,153453.938078481
4892,193170.893191341
4893,172150.523106219
4894,180883.817272897
4895,153475.196110862
4896,172150.523106219
4897,158200.476270622
4898,161055.098098005
4899,167308.119588303
4900,205503.181319449
4901,180677.92478874
4902,174129.718062608
4903,193171.571693359
4904,173607.669226096
4905,143810.559462277
4906,246775.162509208
4907,189291.640274284
4908,189760.85297818
4909,198173.563968962
4910,172150.523106219
4911,166503.749457095
4912,172150.523106219
4913,135789.341012646
4914,152474.801648803
4915,165013.324997342
4916,172150.523106219
4917,234074.775537201
4918,194250.79272255
4919,209464.874377001
4920,216371.941242291
4921,172150.523106219
4922,119086.289080243
4923,228693.46323065
4924,183922.457706627
4925,148876.696619361
4926,111139.494014804
4927,172845.079260318
4928,172150.523106219
4929,183148.827169283
4930,224837.329313152
4931,161549.985346605
4932,134134.836945163
4933,143691.669522149
4934,125084.301735587
4935,192815.0983298
4936,273592.344111332
4937,172150.523106219
4938,154874.122425878
4939,191281.156241481
4940,172150.523106219
4941,132246.6377979
4942,194348.629687943
4943,157129.784518888
4944,130684.094749425
4945,119974.043843186
4946,206217.371139893
4947,259092.877421436
4948,147937.660374551
4949,102016.545215191
4950,239651.076849353
4951,192154.799045247
4952,142783.205151393
4953,212466.518998566
4954,172150.523106219
4955,274679.445034614
4956,154531.636556066
4957,147839.213193579
4958,142288.316915829
4959,193794.556724616
4960,164251.306245427
4961,131589.780720542
4962,179610.239330455
4963,181224.617181642
4964,215601.65651865
4965,239252.946782023
4966,194249.306663085
4967,172150.523106219
4968,171197.47104725
4969,212261.672776093
4970,205545.527383541
4971,177363.267015524
4972,150220.515978824
4973,131388.652629096
4974,172150.523106219
4975,128257.708131135
4976,175028.975061233
4977,105463.898830787
4978,174648.969269374
4979,172150.523106219
4980,165285.034773545
4981,172150.523106219
4982,197741.984955245
4983,173650.19621934
4984,156317.172809859
4985,191306.336008552
4986,217392.735991916
4987,122150.426498124
4988,88292.7921148918
4989,172150.523106219
4990,105126.612841408
4991,155370.748761282
4992,172150.523106219
4993,159701.512664035
4994,145780.433660274
4995,200409.108685907
4996,172150.523106219
4997,281251.654266627
4998,172150.523106219
4999,203367.54776835
